date/time,latitude,longitude,speed,trip,distance,boat
7:10:59 AM,31.545742,-114.490757,11.18,0,172,GPS_20120105_134729
7:11:09 AM,31.544715,-114.490595,11.86,0,171.4,GPS_20120105_134729
7:11:19 AM,31.543678,-114.490428,11.88,0,172.6,GPS_20120105_134729
7:11:29 AM,31.542628,-114.490257,11.45,0,170.4,GPS_20120105_134729
7:11:39 AM,31.541597,-114.490058,11.82,0,170.1,GPS_20120105_134729
7:11:49 AM,31.540567,-114.489813,11.65,0,170.7,GPS_20120105_134729
7:11:59 AM,31.539558,-114.489598,11,0,169.8,GPS_20120105_134729
7:12:09 AM,31.53855,-114.489375,11.74,0,169.9,GPS_20120105_134729
7:12:19 AM,31.537568,-114.489208,10.7,0,171.4,GPS_20120105_134729
7:12:29 AM,31.536583,-114.489013,11.39,0,170.4,GPS_20120105_134729
7:12:39 AM,31.535548,-114.488848,12.04,0,172.4,GPS_20120105_134729
7:12:49 AM,31.53452,-114.488632,11.87,0,171.2,GPS_20120105_134729
7:12:59 AM,31.533472,-114.488473,11.11,0,172.8,GPS_20120105_134729
7:13:09 AM,31.532473,-114.488283,11.38,0,171.6,GPS_20120105_134729
7:13:19 AM,31.53148,-114.488068,11.22,0,170.1,GPS_20120105_134729
7:13:29 AM,31.5305,-114.487848,10.17,0,168.5,GPS_20120105_134729
7:13:39 AM,31.529602,-114.487653,9.79,0,168.8,GPS_20120105_134729
7:13:49 AM,31.52871,-114.487523,10.56,0,174.6,GPS_20120105_134729
7:13:59 AM,31.527745,-114.487345,11.27,0,171.6,GPS_20120105_134729
7:14:09 AM,31.526727,-114.48715,10.92,0,164.6,GPS_20120105_134729
7:14:19 AM,31.525748,-114.486965,11.06,0,172.2,GPS_20120105_134729
7:14:29 AM,31.524742,-114.486787,11.21,0,169.6,GPS_20120105_134729
7:14:39 AM,31.523788,-114.486633,10.74,0,172.4,GPS_20120105_134729
7:14:49 AM,31.522815,-114.486448,11.46,0,167.8,GPS_20120105_134729
7:14:59 AM,31.521828,-114.48624,11.12,0,170.6,GPS_20120105_134729
7:15:09 AM,31.520885,-114.486043,10.24,0,168.9,GPS_20120105_134729
7:15:19 AM,31.519948,-114.485843,10.72,0,169.1,GPS_20120105_134729
7:15:29 AM,31.519008,-114.485622,10.73,0,168.7,GPS_20120105_134729
7:15:39 AM,31.518058,-114.485448,10.69,0,175.8,GPS_20120105_134729
7:15:49 AM,31.517113,-114.485307,10.63,0,170.1,GPS_20120105_134729
7:15:59 AM,31.516148,-114.485135,10.85,0,171.8,GPS_20120105_134729
7:16:09 AM,31.515195,-114.484955,10.55,0,171.3,GPS_20120105_134729
7:16:19 AM,31.51426,-114.484732,10.5,0,167.8,GPS_20120105_134729
7:16:29 AM,31.513363,-114.484537,9.36,0,170.4,GPS_20120105_134729
7:16:39 AM,31.512455,-114.484417,10.78,0,175.7,GPS_20120105_134729
7:16:49 AM,31.511467,-114.484333,11.37,0,175.6,GPS_20120105_134729
7:16:59 AM,31.510418,-114.484273,11.85,0,177.7,GPS_20120105_134729
7:17:09 AM,31.509357,-114.484225,10.84,0,177.6,GPS_20120105_134729
7:17:19 AM,31.508397,-114.484203,10.65,0,176.9,GPS_20120105_134729
7:17:29 AM,31.507425,-114.48417,10.65,0,177.4,GPS_20120105_134729
7:17:39 AM,31.506442,-114.484135,11.3,0,176.9,GPS_20120105_134729
7:17:49 AM,31.505423,-114.484055,11.43,0,176.5,GPS_20120105_134729
7:17:59 AM,31.504428,-114.484028,11.15,0,179.6,GPS_20120105_134729
7:18:09 AM,31.503393,-114.483977,11.9,0,175.8,GPS_20120105_134729
7:18:19 AM,31.50234,-114.483933,11.67,0,177.1,GPS_20120105_134729
7:18:29 AM,31.50133,-114.483803,10.52,0,170.9,GPS_20120105_134729
7:18:39 AM,31.500378,-114.483622,10.44,0,169.5,GPS_20120105_134729
7:18:49 AM,31.499427,-114.483457,11.55,0,171.3,GPS_20120105_134729
7:18:59 AM,31.498435,-114.4833,11.24,0,171.9,GPS_20120105_134729
7:19:09 AM,31.497443,-114.483162,11.42,0,171.8,GPS_20120105_134729
7:19:19 AM,31.496402,-114.48297,12.21,0,172.1,GPS_20120105_134729
7:19:29 AM,31.495343,-114.48275,11.77,0,167.6,GPS_20120105_134729
