latitude,longitude,speed,date/time,boat,trip,distance,,,,,,,,
32.76614,-117.03855,0.33336,2/12/16 9:54,shark1,1,10,,,,,,,,
32.76615,-117.03855,0.16668,2/12/16 9:54,shark1,1,11,,,,,,,,
32.76615,-117.03856,0.463,2/12/16 9:54,shark1,1,11,,,,,,,,
32.76615,-117.03857,0.14816,2/12/16 9:54,shark1,1,10,,,,,,,,
32.76616,-117.03857,0.1852,2/12/16 9:55,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.2778,2/12/16 9:55,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.2778,2/12/16 9:55,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.40744,2/12/16 9:55,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.20372,2/12/16 9:55,shark1,1,11,,,,,,,,
32.76617,-117.03857,0.14816,2/12/16 9:55,shark1,1,11,,,,,,,,
32.76617,-117.03857,0.3704,2/12/16 9:56,shark1,1,12,,,,,,,,
32.76617,-117.03857,0.33336,2/12/16 9:56,shark1,1,12,,,,,,,,
32.76617,-117.03858,0.24076,2/12/16 9:56,shark1,1,12,,,,,,,,
32.76617,-117.03859,0.22224,2/12/16 9:56,shark1,1,11,,,,,,,,
32.76617,-117.03859,0.33336,2/12/16 9:56,shark1,1,11,,,,,,,,
32.76617,-117.03859,0.48152,2/12/16 9:56,shark1,1,11,,,,,,,,
32.76616,-117.03858,0.29632,2/12/16 9:57,shark1,1,11,,,,,,,,
32.76616,-117.03858,0.20372,2/12/16 9:57,shark1,1,11,,,,,,,,
32.76616,-117.03858,0.50004,2/12/16 9:57,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.44448,2/12/16 9:57,shark1,1,11,,,,,,,,
32.76617,-117.03857,0.6482,2/12/16 9:57,shark1,1,11,,,,,,,,
32.76617,-117.03857,0.12964,2/12/16 9:57,shark1,1,11,,,,,,,,
32.76616,-117.03856,0.7408,2/12/16 9:58,shark1,1,12,,,,,,,,
32.76616,-117.03856,0.2778,2/12/16 9:58,shark1,1,12,,,,,,,,
32.76616,-117.03854,0.33336,2/12/16 9:58,shark1,1,12,,,,,,,,
32.76616,-117.03854,0.31484,2/12/16 9:58,shark1,1,12,,,,,,,,
32.76616,-117.03854,0.6482,2/12/16 9:58,shark1,1,12,,,,,,,,
32.76615,-117.03854,0.11112,2/12/16 9:58,shark1,1,12,,,,,,,,
32.76614,-117.03854,0.35188,2/12/16 9:59,shark1,1,10,,,,,,,,
32.76614,-117.03853,0.12964,2/12/16 9:59,shark1,1,11,,,,,,,,
32.76614,-117.03853,0.29632,2/12/16 9:59,shark1,1,11,,,,,,,,
32.76614,-117.03853,0.38892,2/12/16 9:59,shark1,1,11,,,,,,,,
32.76613,-117.03854,0.11112,2/12/16 9:59,shark1,1,10,,,,,,,,
32.76613,-117.03854,0.62968,2/12/16 9:59,shark1,1,10,,,,,,,,
32.76613,-117.03854,0.31484,2/12/16 10:00,shark1,1,10,,,,,,,,
32.76613,-117.03854,0.29632,2/12/16 10:00,shark1,1,10,,,,,,,,
,,,,,,,,,,,,,,
32.76613,-117.03854,0.05556,2/12/16 10:00,shark1,1,10,,,,,,,,
32.76613,-117.03854,0.59264,2/12/16 10:00,shark1,1,10,,,,,,,,
32.76613,-117  32.87009,-117.25191,0.5556,2/12/16 1:22,dolphin5,0,19,,,,,,,
32.8701,-117.03854,0.07408,2/12/16 10:00,shark1,1,10,,,,,,,,
32.76613,-117.03856,   0.37040.25186,0.3704,2/12/16 1:22,dolphin5,0,16,,,,,,,
32.87011,-117.25182,0.314,2/12/16 10:00,shark1,1,9,,,,,,,,
32.76613,-117.03857,0.22224,42412.41833,2/12/16 1:23,dolphin5,0,15,,,,,,,
32.87012,-117.25175,0.38892,2/12/16 1:23,dolphin5,0,13,,,,,,,,
32.87012,-117.25173,0.38892,2/12/16 1:23,dolphin5,0,13,,,,,,,,
32.87009,-117.25182,0.51856,2/12/16 1:23,dolphin5,0,12,,,,,,,,
32.87007,-117.25182,0.40744,2/12/16 1:23,dolphin5,0,11,,,,,,,,
32.87006,-117.25185,0.40744,2/12/16 1:23,dolphin5,0,13,,,,,,,,
32.87007,-117.25186,0.35188,2/12/16 1:24,dolphin5,0,14,,,,,,,,
32.87006,-117.25188,0.59264,2/12/16 1:24,dolphin5,0,16,,,,,,,,
32.87006,-117.2519,1.37048,2/12/16 1:24,dolphin5,0,17,,,,,,,,
32.87007,-117.25189,1.64828,2/12/16 1:24,dolphin5,0,17,,,,,,,,
32.87008,-117.25188,0.25928,2/12/16 1:24,dolphin5,0,16,,,,,,,,
32.87008,-117.25186,0.79636,2/12/16 1:24,dolphin5,0,15,,,,,,,,
32.87009,-117.25184,0.12964,2/12/16 1:25,dolphin5,0,14,,,,,,,,
32.87008,-117.25188,0.59264,2/12/16 1:25,dolphin5,0,16,,,,,,,,
32.87006,-117.2519,0.94452,2/12/16 1:25,dolphin5,0,17,,,,,,,,
32.87006,-117.25192,0.7408,2/12/16 1:25,dolphin5,0,19,,,,,,,,
32.87006,-117.25193,0.0926,2/12/16 1:25,dolphin5,0,20,,,,,,,,
32.87006,-117.25193,0.57412,2/12/16 1:25,dolphin5,0,2001,shark1,1,8,,,,,
32.76614,-117.03858,1.22232,2/12/16 10:01,shark1,1,8,,,,,,,,
32.76615,-117.03859,0.40744,2/12/16 10:01,shark1,1,9,,,,,,,,
32.76614,-117.03858,0.90748,2/12/16 10:01,shark1,1,9,,,,,,,,
32.76614,-117.03857,0,2/12/16 10:01,shark1,,,,,,,,,,
32.76616,-117.03855,0.25928,0,,,,,,,,,,,
32.87006,-117.25193,1.05564,2/12/16 1:26,dolphin5,0,20,,,,,,,,
32.87007,-12/12/2016 10:04:11 ,shark1,1,1117.25196,1.09268,2/12/16 1:26,dolphin5,0,23,,,,,
32.87007,-117.25195,0.4,,,,,,,,,,,,
32.76616,-117.03856,0.22224,2/12/16 10:04,shark1,1,11,,,,,,,,
32.76616,-1174448,2/12/16 1:26,dolphin5,0,22,,,,,,,,,
32.87007,-117.25195,1.33344,02/12/2016.03857,0.33336,2/12/16 10:04,shark1,1,11,,,,,,
32.76616,-117.03857,   0.37040 01:26:38 ,dolphin5,0,22,,,,,,,,,
32.87007,-117.25195,0.68524,2/12/16 1:26,dolp,2/12/16 10:04,shark1,1,11,,,,,,
32.76616,-117.03858,0.29632,02/12/2016 10:04hin5,0,22,,,,,,,,,
32.87006,-117.25194,0.61116,2/12/16 1:26,dolphin5,0,21,,,,,,,,
  32:51 ,shark1,1,10,,,,,,,,,,,
32.76615,-117.03859,0.66672,2/12/16 10:05,shark1,1,10,,,,,,,,
0.87005,-117.25193,0.98156,2/12/16 1:27,dolphin5,0,20,,,,,,,,
32.87004,-117.251,,,,,,,,,,,,,
32.76616,-117.03859,0.22224,2/12/16 10:05,shark1,1,10,,,,,,,,
32.76616,-117.94,1.18528,02/12/201,,,,,,,,,,,
32.87008,-117.25177,0.85192,2/12/16 18:22,dolph03860,0.50004,02/12/32.76615,-117.0386,0.59264,2/12/16 10:05,shark1,1,in5,0,9
32.87008,-117.25177,1.42604,2/12/16 18:22,dolphin5,0,9,,,,,,,,
10,,,,,,,,,,,,,,
32.76615,-117.038,,,,,,,,,,,,,
32.76615,-117.0386,0.44448,2/12/16 10:05,shark1,1,9,,,,,,,,
32.76614,-117.03859,0.61116,2/12/16 10:06,shark1,1,8,,,,,,,,
32.76615,-117.03859,0.68524,2,10,,,,,,,,,,
32.76616,-117.0386,0.72228,2/12/16 10:06,shark1,1,10,,,,,,,,
32.76616,-117.0386,0.5556,2/12/16 10:06,shark1,1,11,,,,,,,,
32.76616,-117.03861,0.871,11,,,,,,,,,,,
32.76616,-117.03862,0.33336,2/12/16 10:07,shark1,1,11,,,,,,,,
32.76617,-117.03861,0.66672,2/12/16 10:07,shark1,1,11,,,,,,,,
32.76617,-117.03861,0.25928,2/12/16 10:07,shark1,1,11,,,,,,,,
32.76617,-117.03861,1.00008,2/12/16 10:07,shark1,1,11,,,,,,,,
32.76617,-117.03862,0.61116,2/12/16 10:07,shark1,1,12,,,,,,,,
32.76617,-117.03863,1.2038,2/12/16 10:08,shark1,1,11,,,,,,,,
32.76617,-117.03863,0.11112,2/12/16 10:08,shark1,1,11,,,,,,,,
32.76617,-117.03863,0.29632,2/12/16 10:08,shark1,1,11,,,,,,,,
32.76617,-117.03862,0.2778,2/12/16 10:08,shark1,1,11,,,,,,,,
32.76617,-117.03861,0.42596,2/12/16 10:08,shark1,1,11,,,,,,,,
32.76616,-117.03861,0.44448,2/12/16 10:08,shark1,1,11,,,,,,,,
32.76617,-117.03861,0.38892,2/12/16 10:09,shark1,1,11,,,,,,,,
32.76616,-117.0386,0.24076,2/12/16 10:09,shark1,1,11,,,,,,,,
32.76617,-117.0386,0.29632,2/12/16 10:09,shark1,1,11,,,,,,,,
32.76616,-117.03859,0.25928,2/12/16 10:09,shark1,1,11,,,,,,,,
32.76616,-117.03858,0.14816,2/12/16 10:09,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.25928,2/12/16 10:09,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.01852,2/12/16 10:10,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.01852,2/12/16 10:10,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.25928,2/12/16 10:10,shark1,1,11,,,,,,,,
32,2/12/16 10:12,shark1,1,10,,,,,,,,,,
32.76615,-117.03857,0.0926,2/12/16 10:13,shark1,1,10,,,,,,,,
32.76615,-117.03857,0.35188,2/12/16 10:13,shark1,1,10,,,,,,,,
32.76615,-117.03856,0.14816,2/12/16 10:13,shark1,1,11,,,,,,,,
32.76615,-117.03856,0.22224,2/12/16 10:13,shark1,1,11,,,,,,,,
32.76615,-117.03856,0,2/12/16 10:13,shark1,1,10,,,,,,,,
32.76614,-117.03856,0.25928,2/12/16 10:13,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.05556,2/12/16 10:14,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.22224,2/12/16 10:14,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.31484,2/12/16 10:14,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.38892,2/12/16 10:14,shark1,1,9,,,,,,,,
32.76614,-117.03855,0.07408,2/12/16 10:14,shark1,1,9,,,,,,,,
32.76614,-117.03855,0.14816,2/12/16 10:14,shark1,1,9,,,,,,,,
32.76613,-117.03855,0.33336,2/12/16 10:15,shark1,1,9,,,,,,,,
32.76613,-117.03855,0.38892,2/12/16 10:15,shark1,1,9,,,,,,,,
32.76613,-117.03855,0.0926,2/12/16 10:15,shark1,1,9,,,,,,,,
32.76613,-117.03856,0.35188,2/12/16 10:15,shark1,1,8,,,,,,,,
32.76612,-117.03856,0.62968,2/12/16 10:15,shark1,1,8,,,,,,,,
32.76612,-117.03856,0.31484,2/12/16 10:15,shark1,1,8,,,,,,,,
32.76612,-117.03856,0.77784,2/12/16 10:16,shark1,1,8,,,,,,,,
32.76612,-117.03856,0.6482,2/12/16 10:16,shark1,1,8,,,,,,,,
32.76612,-117.03856,0.72228,2/12/16 10:16,shark1,1,8,,,,,,,,
32.76612,-117.03856,0.3704,2/12/16 10:16,shark1,1,8,,,,,,,,
32.76612,-117.03856,0.35188,2/12/16 10:16,shark1,1,8,,,,,,,,
32.76611,-117.03856,0.31484,2/12/16 10:16,shark1,1,6,,,,,,,,
32.7661,-117.03856,0.07408,2/12/16 10:17,shark1,1,6,,,,,,,,
32.7661,-117.03856,0.33336,2/12/16 10:17,shark1,1,6,,,,,,,,
32.7661,-117.03855,0.51856,2/12/16 10:17,shark1,1,6,,,,,,,,
32.7661,-117.03854,0.05556,2/12/16 10:17,shark1,1,7,,,,,,,,
32.7661,-117.03855,0.24076,2/12/16 10:17,shark1,1,6,,,,,,,,
32.76609,-117.03856,3.50028,2/12/16 10:17,shark1,1,5,,,,,,,,
32.76609,-117.03857,0.35188,2/12/16 10:18,shark1,1,5,,,,,,,,
32.76609,-117.03857,0.14816,2/12/16 10:18,shark1,1,4,,,,,,,,
32.76609,-117.03858,0.2778,2/12/16 10:18,shark1,1,3,,,,,,,,
32.76609,-117.03859,0.24076,2/12/16 10:18,shark1,1,3,,,,,,,,
32.76609,-117.0386,0.1852,2/12/16 10:18,shark1,1,3,,,,,,,,
32.76609,-117.0386,0.25928,2/12/16 10:18,shark1,1,3,,,,,,,,
32.76609,-117.03861,0.40744,2/12/16 10:19,shark1,1,3,,,,,,,,
32.76609,-117.03862,0.16668,2/12/16 10:19,shark1,1,3,,,,,,,,
32.76609,-117.03862,0.29632,2/12/16 10:19,shark1,1,3,,,,,,,,
32.76609,-117.03862,0.20372,2/12/16 10:19,shark1,1,3,,,,,,,,
32.76609,-117.03861,0.66672,2/12/16 10:19,shark1,1,3,,,,,,,,
32.7661,-117.0386,0.70376,2/12/16 10:19,shark1,1,4,,,,,,,,
32.76611,-117.03859,0.48152,2/12/16 10:20,shark1,1,5,,,,,,,,
32.76612,-117.03857,0.77784,2/12/16 10:20,shark1,1,7,,,,,,,,
32.76612,-117.03857,0.51856,2/12/16 10:20,shark1,1,7,,,,,,,,
32.76613,-117.03855,0.11112,2/12/16 10:20,shark1,1,9,,,,,,,,
32.76613,-117.03856,0.01852,2/12/16 10:20,shark1,1,8,,,,,,,,
32.76613,-117.03856,0.16668,2/12/16 10:20,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.40744,2/12/16 10:21,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.2778,2/12/16 10:21,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.14816,2/12/16 10:21,shark1,1,9,,,,,,,,
32.76615,-117.03857,0.35188,2/12/16 10:21,shark1,1,10,,,,,,,,
32.76615,-117.03857,0.16668,2/12/16 10:21,shark1,1,10,,,,,,,,
32.76615,-117.03857,0.07408,2/12/16 10:21,shark1,1,10,,,,,,,,
32.76616,-117.03857,0.14816,2/12/16 10:22,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.0926,2/12/16 10:22,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.38892,2/12/16 10:22,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.16668,2/12/16 10:22,shark1,1,11,,,,,,,,
32.76615,-117.03858,0.14816,2/12/16 10:22,shark1,1,10,,,,,,,,
32.76615,-117.03857,0.16668,2/12/16 10:22,shark1,1,10,,,,,,,,
32.76615,-117.03857,0.0926,2/12/16 10:23,shark1,1,10,,,,,,,,
32.76614,-117.03857,0.14816,2/12/16 10:23,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.42596,2/12/16 10:23,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.01852,2/12/16 10:23,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.31484,2/12/16 10:23,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.01852,2/12/16 10:23,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.1852,2/12/16 10:24,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.07408,2/12/16 10:24,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.42596,2/12/16 10:24,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.05556,2/12/16 10:24,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.2778,2/12/16 10:24,shark1,1,9,,,,,,,,
32.76614,-117.03855,0.25928,2/12/16 10:24,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.87044,2/12/16 10:25,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.59264,2/12/16 10:25,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.31484,2/12/16 10:25,shark1,1,9,,,,,,,,
32.76613,-117.03857,0.31484,2/12/16 10:25,shark1,1,8,,,,,,,,
32.76613,-117.03857,0.44448,2/12/16 10:25,shark1,1,8,,,,,,,,
32.76613,-117.03857,0.14816,2/12/16 10:25,shark1,1,8,,,,,,,,
32.76613,-117.03856,0.42596,2/12/16 10:26,shark1,1,8,,,,,,,,
32.76613,-117.03855,1.18528,2/12/16 10:26,shark1,1,9,,,,,,,,
32.76614,-117.03855,0.03704,2/12/16 10:26,shark1,1,9,,,,,,,,
32.76614,-117.03855,0.25928,2/12/16 10:26,shark1,1,9,,,,,,,,
32.76613,-117.03854,0.33336,2/12/16 10:26,shark1,1,10,,,,,,,,
32.76614,-117.03855,0.33336,2/12/16 10:26,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.29632,2/12/16 10:27,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.05556,2/12/16 10:27,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.33336,2/12/16 10:27,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.35188,2/12/16 10:27,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.22224,2/12/16 10:27,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.33336,2/12/16 10:27,shark1,1,8,,,,,,,,
32.76614,-117.03857,0.40744,2/12/16 10:28,shark1,1,8,,,,,,,,
32.76614,-117.03857,0.31484,2/12/16 10:28,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.22224,2/12/16 10:28,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.25928,2/12/16 10:28,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.24076,2/12/16 10:28,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.12964,2/12/16 10:28,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.1852,2/12/16 10:29,shark1,1,9,,,,,,,,
32.76615,-117.03857,0.0926,2/12/16 10:29,shark1,1,10,,,,,,,,
32.76615,-117.03857,0.57412,2/12/16 10:29,shark1,1,10,,,,,,,,
32.76615,-117.03857,0.57412,2/12/16 10:29,shark1,1,10,,,,,,,,
32.76616,-117.03858,0.463,2/12/16 10:29,shark1,1,10,,,,,,,,
32.76616,-117.03859,0.3704,2/12/16 10:29,shark1,1,11,,,,,,,,
32.76616,-117.03859,0.03704,2/12/16 10:30,shark1,1,10,,,,,,,,
32.76615,-117.03859,0.25928,2/12/16 10:30,shark1,1,10,,,,,,,,
32.76615,-117.03859,0.22224,2/12/16 10:30,shark1,1,10,,,,,,,,
32.76616,-117.0386,0.51856,2/12/16 10:30,shark1,1,10,,,,,,,,
32.76616,-117.0386,0.3704,2/12/16 10:30,shark1,1,10,,,,,,,,
32.76616,-117.03859,0.03704,2/12/16 10:30,shark1,1,11,,,,,,,,
32.76616,-117.03858,0.07408,2/12/16 10:31,shark1,1,11,,,,,,,,
32.76616,-117.03858,0.16668,2/12/16 10:31,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.03704,2/12/16 10:31,shark1,1,11,,,,,,,,
32.76616,-117.03857,2.11128,2/12/16 10:31,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.16668,2/12/16 10:31,shark1,1,11,,,,,,,,
32.76616,-117.03858,0.14816,2/12/16 10:31,shark1,1,10,,,,,,,,
32.76615,-117.03858,0.0926,2/12/16 10:32,shark1,1,10,,,,,,,,
32.76615,-117.03858,0.1852,2/12/16 10:32,shark1,1,10,,,,,,,,
32.76615,-117.03859,0.29632,2/12/16 10:32,shark1,1,9,,,,,,,,
32.76615,-117.03859,0.59264,2/12/16 10:32,shark1,1,9,,,,,,,,
32.76615,-117.03859,0.14816,2/12/16 10:32,shark1,1,10,,,,,,,,
32.76615,-117.03858,0.1852,2/12/16 10:32,shark1,1,10,,,,,,,,
32.76615,-117.03858,0.38892,2/12/16 10:33,shark1,1,10,,,,,,,,
32.76614,-117.03857,0.1852,2/12/16 10:33,shark1,1,9,,,,,,,,
32.76615,-117.03857,0.14816,2/12/16 10:33,shark1,1,10,,,,,,,,
32.76615,-117.03857,0.20372,2/12/16 10:33,shark1,1,10,,,,,,,,
32.76616,-117.03857,0.24076,2/12/16 10:33,shark1,1,11,,,,,,,,
32.76616,-117.03857,0.0926,2/12/16 10:33,shark1,1,11,,,,,,,,
32.76617,-117.03856,0.70376,2/12/16 10:34,shark1,1,12,,,,,,,,
32.76617,-117.03855,0.16668,2/12/16 10:34,shark1,1,13,,,,,,,,
32.76618,-117.03854,0.61116,2/12/16 10:34,shark1,1,14,,,,,,,,
32.76617,-117.03854,0.20372,2/12/16 10:34,shark1,1,14,,,,,,,,
32.76617,-117.03854,0.11112,2/12/16 10:34,shark1,1,14,,,,,,,,
32.76617,-117.03854,0.29632,2/12/16 10:34,shark1,1,13,,,,,,,,
32.76616,-117.03854,0.31484,2/12/16 10:35,shark1,1,12,,,,,,,,
32.76616,-117.03855,0.1852,2/12/16 10:35,shark1,1,11,,,,,,,,
32.76615,-117.03856,0.14816,2/12/16 10:35,shark1,1,10,,,,,,,,
32.76614,-117.03855,0.05556,2/12/16 10:35,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.20372,2/12/16 10:35,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.16668,2/12/16 10:35,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.24076,2/12/16 10:36,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.0926,2/12/16 10:36,shark1,1,10,,,,,,,,
32.76614,-117.03853,0.20372,2/12/16 10:36,shark1,1,11,,,,,,,,
32.76614,-117.03853,0.07408,2/12/16 10:36,shark1,1,11,,,,,,,,
32.76614,-117.03853,0.2778,2/12/16 10:36,shark1,1,11,,,,,,,,
32.76614,-117.03854,0,2/12/16 10:36,shark1,1,11,,,,,,,,
32.76614,-117.03854,0.25928,2/12/16 10:37,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.11112,2/12/16 10:37,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.1852,2/12/16 10:37,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.11112,2/12/16 10:37,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.05556,2/12/16 10:37,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.2778,2/12/16 10:37,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.35188,2/12/16 10:38,shark1,1,10,,,,,,,,
32.76614,-117.03855,0.1852,2/12/16 10:38,shark1,1,9,,,,,,,,
32.76614,-117.03855,0.25928,2/12/16 10:38,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.14816,2/12/16 10:38,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.40744,2/12/16 10:38,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.16668,2/12/16 10:38,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.20372,2/12/16 10:39,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.3704,2/12/16 10:39,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.03704,2/12/16 10:39,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.1852,2/12/16 10:39,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.11112,2/12/16 10:39,shark1,1,9,,,,,,,,
32.76614,-117.03855,0.24076,2/12/16 10:39,shark1,1,9,,,,,,,,
32.76614,-117.03854,0.0926,2/12/16 10:40,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.05556,2/12/16 10:40,shark1,1,10,,,,,,,,
32.76614,-117.03855,0.38892,2/12/16 10:40,shark1,1,9,,,,,,,,
32.76614,-117.03855,0.22224,2/12/16 10:40,shark1,1,9,,,,,,,,
32.76614,-117.03855,0.25928,2/12/16 10:40,shark1,1,9,,,,,,,,
32.76614,-117.03854,0.70376,2/12/16 10:40,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.16668,2/12/16 10:41,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.07408,2/12/16 10:41,shark1,1,10,,,,,,,,
32.76614,-117.03854,0.11112,2/12/16 10:41,shark1,1,11,,,,,,,,
32.76615,-117.03854,0.07408,2/12/16 10:41,shark1,1,12,,,,,,,,
32.76616,-117.03854,0.29632,2/12/16 10:41,shark1,1,12,,,,,,,,
32.76616,-117.03854,0.0926,2/12/16 10:41,shark1,1,12,,,,,,,,
32.76616,-117.03854,0.11112,2/12/16 10:42,shark1,1,12,,,,,,,,
32.76616,-117.03853,0.05556,2/12/16 10:42,shark1,1,13,,,,,,,,
32.76616,-117.03853,0.1852,2/12/16 10:42,shark1,1,13,,,,,,,,
32.76616,-117.03854,0.12964,2/12/16 10:42,shark1,1,12,,,,,,,,
32.76616,-117.03854,0.25928,2/12/16 10:42,shark1,1,12,,,,,,,,
32.76616,-117.03854,0.25928,2/12/16 10:42,shark1,1,12,,,,,,,,
32.76616,-117.03854,0.20372,2/12/16 10:43,shark1,1,12,,,,,,,,
32.76615,-117.03854,0.20372,2/12/16 10:43,shark1,1,11,,,,,,,,
32.76614,-117.03854,1.25936,2/12/16 10:43,shark1,1,10,,,,,,,,
32.76614,-117.03856,0.42596,2/12/16 10:43,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.2778,2/12/16 10:43,shark1,1,9,,,,,,,,
32.76614,-117.03855,0.66672,2/12/16 10:43,shark1,1,9,,,,,,,,
32.76614,-117.03855,0.11112,2/12/16 10:44,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.35188,2/12/16 10:44,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.11112,2/12/16 10:44,shark1,1,9,,,,,,,,
32.76615,-117.03857,0.0926,2/12/16 10:44,shark1,1,10,,,,,,,,
32.76616,-117.03858,0.61116,2/12/16 10:44,shark1,1,10,,,,,,,,
32.76616,-117.03859,0.50004,2/12/16 10:44,shark1,1,11,,,,,,,,
32.76616,-117.0386,0.50004,2/12/16 10:45,shark1,1,11,,,,,,,,
32.76616,-117.03859,0.33336,2/12/16 10:45,shark1,1,11,,,,,,,,
32.76615,-117.03858,0.25928,2/12/16 10:45,shark1,1,10,,,,,,,,
32.76615,-117.03858,0.51856,2/12/16 10:45,shark1,1,10,,,,,,,,
32.76615,-117.03858,0.14816,2/12/16 10:45,shark1,1,10,,,,,,,,
32.76614,-117.03858,0.24076,2/12/16 10:45,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.20372,2/12/16 10:46,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.25928,2/12/16 10:46,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.44448,2/12/16 10:46,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.01852,2/12/16 10:46,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.11112,2/12/16 10:46,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.20372,2/12/16 10:46,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.16668,2/12/16 10:47,shark1,1,9,,,,,,,,
32.76613,-117.03856,0.75932,2/12/16 10:47,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.03704,2/12/16 10:47,shark1,1,9,,,,,,,,
32.76614,-117.03856,0.31484,2/12/16 10:47,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.12964,2/12/16 10:47,shark1,1,9,,,,,,,,
32.76614,-117.03857,0.1852,2/12/16 10:47,shark1,1,9,,,,,,,,
32.76615,-117.03858,0.05556,2/12/16 10:48,shark1,1,10,,,,,,,,
32.76615,-117.03858,0.05556,2/12/16 10:48,shark1,1,10,,,,,,,,
32.76615,-117.03859,0.12964,2/12/16 10:48,shark1,1,10,,,,,,,,
32.76615,-117.0386,0.01852,2/12/16 10:48,shark1,1,9,,,,,,,,
32.76616,-117.0386,0.51856,2/12/16 10:48,shark1,1,10,,,,,,,,
32.76616,-117.0386,0.1852,2/12/16 10:48,shark1,1,10,,,,,,,,
32.76616,-117.03861,0.87044,2/12/16 10:49,shark1,1,11,,,,,,,,
32.76616,-117.03862,1.0186,2/12/16 10:49,shark1,1,11,,,,,,,,
32.76616,-117.03863,0.98156,2/12/16 10:49,shark1,1,10,,,,,,,,
32.76616,-117.03863,0.35188,2/12/16 10:49,shark1,1,11,,,,,,,,
