latitude,longitude,speed,date_time,boat,trip,distance
31.58026,-114.61314,49.46692,3/18/16 17:39,mantaray7,0,246
31.57654,-114.61171,49.11504,3/18/16 17:39,mantaray7,0,231
31.57271,-114.61012,48.94836,3/18/16 17:40,mantaray7,0,247
31.56907,-114.6086,48.81872,3/18/16 17:40,mantaray7,0,229
31.56804,-114.60853,3.50028,3/18/16 17:41,mantaray7,0,14
31.56821,-114.60802,8.5192,3/18/16 17:41,mantaray7,0,39
31.56875,-114.60745,9.0748,3/18/16 17:42,mantaray7,0,45
31.5693,-114.60696,8.27844,3/18/16 17:42,mantaray7,0,40
31.57003,-114.60625,13.96408,3/18/16 17:43,mantaray7,0,68
31.57074,-114.60529,13.81592,3/18/16 17:43,mantaray7,0,63
31.57117,-114.60486,3.72252,3/18/16 17:44,mantaray7,0,21
31.5714,-114.60498,2.778,3/18/16 17:45,mantaray7,0,13
31.5716,-114.60514,3.16692,3/18/16 17:45,mantaray7,0,15
31.57178,-114.60532,2.51872,3/18/16 17:46,mantaray7,0,13
31.57194,-114.60548,2.07424,3/18/16 17:46,mantaray7,0,12
31.57208,-114.60562,2.20388,3/18/16 17:47,mantaray7,0,11
31.57225,-114.60577,2.72244,3/18/16 17:47,mantaray7,0,13
31.57243,-114.6059,2.6854,3/18/16 17:48,mantaray7,0,12
31.57263,-114.60603,2.81504,3/18/16 17:48,mantaray7,0,13
31.57281,-114.60616,2.61132,3/18/16 17:49,mantaray7,0,12
31.57299,-114.60632,2.81504,3/18/16 17:49,mantaray7,0,12
31.57316,-114.60645,2.05572,3/18/16 17:50,mantaray7,0,11
31.57329,-114.60661,2.1298,3/18/16 17:51,mantaray7,0,11
31.57344,-114.60677,2.79652,3/18/16 17:51,mantaray7,0,12
31.57359,-114.60695,2.4076,3/18/16 17:52,mantaray7,0,12
31.57372,-114.60711,2.70392,3/18/16 17:52,mantaray7,0,10
31.57387,-114.60728,3.11136,3/18/16 17:53,mantaray7,0,11
31.57403,-114.60745,2.46316,3/18/16 17:53,mantaray7,0,12
31.57418,-114.6076,2.57428,3/18/16 17:54,mantaray7,0,12
31.57434,-114.60777,2.90764,3/18/16 17:54,mantaray7,0,12
31.57622,-114.60925,53.46724,3/18/16 17:55,mantaray7,0,229
31.58009,-114.61135,53.93024,3/18/16 17:55,mantaray7,0,253
31.58171,-114.61209,4.38924,3/18/16 17:56,mantaray7,0,39
31.58197,-114.61232,3.72252,3/18/16 17:56,mantaray7,0,16
31.58217,-114.61253,3.46324,3/18/16 17:57,mantaray7,0,14
31.58242,-114.61295,26.31692,3/18/16 17:58,mantaray7,0,37
31.5811,-114.60966,50.26328,3/18/16 17:58,mantaray7,0,245
31.5806,-114.60741,6.59312,3/18/16 17:59,mantaray7,0,41
31.5807,-114.60699,2.79652,3/18/16 17:59,mantaray7,0,17
31.58082,-114.60678,1.50012,3/18/16 18:00,mantaray7,0,13
31.58093,-114.60664,2.05572,3/18/16 18:00,mantaray7,0,8
31.58109,-114.6067,1.79644,3/18/16 18:01,mantaray7,0,10
31.58124,-114.60683,2.778,3/18/16 18:01,mantaray7,0,11
31.58139,-114.60693,1.46308,3/18/16 18:02,mantaray7,0,10
31.58059,-114.60713,29.0764,3/18/16 18:02,mantaray7,0,107
31.5786,-114.60491,40.5588,3/18/16 18:03,mantaray7,0,182
31.57729,-114.6014,39.87356,3/18/16 18:04,mantaray7,0,198
31.57541,-114.60025,47.52232,3/18/16 18:04,mantaray7,0,156
31.57216,-114.60335,50.85592,3/18/16 18:05,mantaray7,0,257
31.56927,-114.6068,52.2264,3/18/16 18:05,mantaray7,0,245
31.5663,-114.61037,52.15232,3/18/16 18:06,mantaray7,0,259
31.56342,-114.61388,52.00416,3/18/16 18:06,mantaray7,0,245
31.56058,-114.61765,51.70784,3/18/16 18:07,mantaray7,0,259
31.55768,-114.6211,50.52256,3/18/16 18:07,mantaray7,0,243
31.55434,-114.62421,51.63376,3/18/16 18:08,mantaray7,0,258
31.55107,-114.62717,51.93008,3/18/16 18:08,mantaray7,0,244
31.54787,-114.63043,51.55968,3/18/16 18:09,mantaray7,0,256
31.54493,-114.63378,49.85584,3/18/16 18:09,mantaray7,0,241
31.54149,-114.63667,51.22632,3/18/16 18:10,mantaray7,0,256
31.53808,-114.63924,49.59656,3/18/16 18:11,mantaray7,0,238
31.53449,-114.64164,49.67064,3/18/16 18:11,mantaray7,0,252
31.53069,-114.64297,49.1706,3/18/16 18:12,mantaray7,0,233
31.52698,-114.64363,36.98444,3/18/16 18:12,mantaray7,0,211
31.52403,-114.64384,38.2438,3/18/16 18:13,mantaray7,0,178
31.52263,-114.64606,13.90852,3/18/16 18:13,mantaray7,0,111
31.52214,-114.64712,9.42668,3/18/16 18:14,mantaray7,0,58
31.52204,-114.64759,2.61132,3/18/16 18:14,mantaray7,0,21
31.52209,-114.64778,2.2224,3/18/16 18:15,mantaray7,0,10
31.52202,-114.64817,4.167,3/18/16 18:15,mantaray7,0,21
31.52095,-114.64809,51.35596,3/18/16 18:16,mantaray7,0,316
31.51691,-114.64764,48.87428,3/18/16 18:17,mantaray7,0,235
31.51301,-114.64662,47.83716,3/18/16 18:17,mantaray7,0,240
31.50934,-114.64484,23.09444,3/18/16 18:18,mantaray7,0,390
31.5074,-114.64478,3.241,3/18/16 18:18,mantaray7,0,53
31.50714,-114.64452,5.14856,3/18/16 18:19,mantaray7,0,24
31.50549,-114.64262,46.92968,3/18/16 18:19,mantaray7,0,197
31.50239,-114.63966,48.65204,3/18/16 18:20,mantaray7,0,244
31.49926,-114.63692,48.54092,3/18/16 18:20,mantaray7,0,230
31.49629,-114.63464,33.13228,3/18/16 18:21,mantaray7,0,194
31.49647,-114.63499,0.87044,3/18/16 18:21,mantaray7,0,48
31.49652,-114.63506,0.75932,3/18/16 18:22,mantaray7,0,5
31.49661,-114.63518,2.14832,3/18/16 18:22,mantaray7,0,7
31.49664,-114.63528,1.44456,3/18/16 18:23,mantaray7,0,6
31.49668,-114.63526,0.24076,3/18/16 18:24,mantaray7,0,0
31.49667,-114.6353,0.6482,3/18/16 18:24,mantaray7,0,2
31.49667,-114.63529,1.18528,3/18/16 18:25,mantaray7,0,3
31.49667,-114.63531,0.66672,3/18/16 18:25,mantaray7,0,2
31.49658,-114.63526,0.463,3/18/16 18:26,mantaray7,0,6
31.4965,-114.63519,1.12972,3/18/16 18:26,mantaray7,0,6
31.49643,-114.63512,1.05564,3/18/16 18:27,mantaray7,0,4
31.49638,-114.63506,1.22232,3/18/16 18:27,mantaray7,0,3
31.49634,-114.63501,0.66672,3/18/16 18:28,mantaray7,0,3
31.49634,-114.63495,1.1112,3/18/16 18:28,mantaray7,0,4
31.4963,-114.63488,0.98156,3/18/16 18:29,mantaray7,0,5
31.49627,-114.63485,0.70376,3/18/16 18:30,mantaray7,0,1
31.49627,-114.63479,0.59264,3/18/16 18:30,mantaray7,0,2
31.49627,-114.63475,0.85192,3/18/16 18:31,mantaray7,0,2
31.49629,-114.6347,0.29632,3/18/16 18:31,mantaray7,0,4
31.49633,-114.63467,0.79636,3/18/16 18:32,mantaray7,0,3
31.49636,-114.63462,0.81488,3/18/16 18:32,mantaray7,0,2
31.49638,-114.63467,1.22232,3/18/16 18:33,mantaray7,0,3
31.49645,-114.63478,1.5742,3/18/16 18:33,mantaray7,0,6
31.49652,-114.63481,0.66672,3/18/16 18:34,mantaray7,0,4
31.49659,-114.63486,1.09268,3/18/16 18:34,mantaray7,0,6
31.49669,-114.63492,0.53708,3/18/16 18:35,mantaray7,0,7
31.49678,-114.63504,1.79644,3/18/16 18:35,mantaray7,0,8
31.49692,-114.63513,1.70384,3/18/16 18:36,mantaray7,0,8
31.49741,-114.63539,25.76132,3/18/16 18:37,mantaray7,0,52
31.50018,-114.63862,53.1524,3/18/16 18:37,mantaray7,0,247
31.50387,-114.64116,51.70784,3/18/16 18:38,mantaray7,0,259
31.50752,-114.63997,49.68916,3/18/16 18:38,mantaray7,0,227
31.50967,-114.63595,48.28164,3/18/16 18:39,mantaray7,0,245
31.51162,-114.63223,47.20748,3/18/16 18:39,mantaray7,0,221
31.51369,-114.62962,7.61172,3/18/16 18:40,mantaray7,0,146
31.51394,-114.62954,2.07424,3/18/16 18:40,mantaray7,0,11
31.51407,-114.62958,1.31492,3/18/16 18:41,mantaray7,0,6
31.51418,-114.62963,0.20372,3/18/16 18:41,mantaray7,0,6
31.51489,-114.62957,33.44712,3/18/16 18:42,mantaray7,0,74
31.51844,-114.62798,48.5224,3/18/16 18:43,mantaray7,0,236
31.52216,-114.62584,49.98548,3/18/16 18:43,mantaray7,0,249
31.52555,-114.62348,48.65204,3/18/16 18:44,mantaray7,0,230
31.52919,-114.62149,49.61508,3/18/16 18:44,mantaray7,0,244
31.53283,-114.61971,48.22608,3/18/16 18:45,mantaray7,0,229
31.53607,-114.61702,51.22632,3/18/16 18:45,mantaray7,0,245
31.539,-114.61261,48.4298,3/18/16 18:46,mantaray7,0,438
31.54235,-114.61124,48.37424,3/18/16 18:46,mantaray7,0,228
31.54565,-114.60876,46.35556,3/18/16 18:47,mantaray7,0,235
31.54852,-114.60611,45.6518,3/18/16 18:47,mantaray7,0,214
31.55117,-114.60308,44.85544,3/18/16 18:48,mantaray7,0,223
31.55373,-114.60014,44.67024,3/18/16 18:48,mantaray7,0,213
31.55677,-114.59743,51.80044,3/18/16 18:49,mantaray7,0,235
31.55692,-114.59382,49.52248,3/18/16 18:50,mantaray7,0,225
31.55437,-114.59031,45.837,3/18/16 18:50,mantaray7,0,234
31.55366,-114.58876,3.37064,3/18/16 18:51,mantaray7,0,22
31.55388,-114.58875,2.64836,3/18/16 18:51,mantaray7,0,13
31.55404,-114.58882,1.42604,3/18/16 18:52,mantaray7,0,9
31.55419,-114.58891,1.96312,3/18/16 18:52,mantaray7,0,9
31.55438,-114.58887,7.51912,3/18/16 18:53,mantaray7,0,16
31.55371,-114.58917,12.05652,3/18/16 18:53,mantaray7,0,53
31.55203,-114.59047,40.66992,3/18/16 18:54,mantaray7,0,164
31.54937,-114.59303,41.22552,3/18/16 18:54,mantaray7,0,207
31.54689,-114.5956,41.15144,3/18/16 18:55,mantaray7,0,196
31.54414,-114.59806,42.55896,3/18/16 18:56,mantaray7,0,208
31.54143,-114.60038,41.22552,3/18/16 18:56,mantaray7,0,197
31.53848,-114.60241,40.63288,3/18/16 18:57,mantaray7,0,205
31.53499,-114.60397,51.2078,3/18/16 18:57,mantaray7,0,240
31.53156,-114.6062,31.63216,3/18/16 18:58,mantaray7,0,231
31.5312,-114.60658,1.77792,3/18/16 18:58,mantaray7,0,11
31.53121,-114.6067,0.88896,3/18/16 18:59,mantaray7,0,5
31.53127,-114.60675,1.07416,3/18/16 18:59,mantaray7,0,4
31.53137,-114.6068,0.90748,3/18/16 19:00,mantaray7,0,6
31.53146,-114.60684,1.14824,3/18/16 19:00,mantaray7,0,5
31.53154,-114.6069,1.07416,3/18/16 19:01,mantaray7,0,5
31.53164,-114.60694,1.5742,3/18/16 19:01,mantaray7,0,5
31.53172,-114.60699,1.24084,3/18/16 19:02,mantaray7,0,6
31.53182,-114.60703,1.2964,3/18/16 19:03,mantaray7,0,6
31.53191,-114.60706,1.16676,3/18/16 19:03,mantaray7,0,5
31.53199,-114.60712,1.2964,3/18/16 19:04,mantaray7,0,4
31.53208,-114.60718,1.44456,3/18/16 19:04,mantaray7,0,6
31.53218,-114.6072,1.44456,3/18/16 19:05,mantaray7,0,6
31.53226,-114.60725,0.6482,3/18/16 19:05,mantaray7,0,5
31.53234,-114.60727,1.33344,3/18/16 19:06,mantaray7,0,4
31.53242,-114.60733,0.96304,3/18/16 19:06,mantaray7,0,5
31.53249,-114.60741,1.16676,3/18/16 19:07,mantaray7,0,5
31.53255,-114.6075,0.33336,3/18/16 19:07,mantaray7,0,7
31.53263,-114.60757,1.68532,3/18/16 19:08,mantaray7,0,6
31.5327,-114.60765,1.40752,3/18/16 19:09,mantaray7,0,5
31.53277,-114.60769,1.72236,3/18/16 19:09,mantaray7,0,3
31.53284,-114.60773,1.79644,3/18/16 19:10,mantaray7,0,4
31.5329,-114.60781,0.7408,3/18/16 19:10,mantaray7,0,5
31.53296,-114.60789,0.88896,3/18/16 19:11,mantaray7,0,6
31.53303,-114.60797,1.07416,3/18/16 19:11,mantaray7,0,6
31.53311,-114.60803,1.12972,3/18/16 19:12,mantaray7,0,5
31.53319,-114.60811,1.31492,3/18/16 19:12,mantaray7,0,6
31.53327,-114.60817,1.18528,3/18/16 19:13,mantaray7,0,6
31.53335,-114.60822,0.79636,3/18/16 19:13,mantaray7,0,5
31.53344,-114.60829,1.40752,3/18/16 19:14,mantaray7,0,6
31.53353,-114.60837,0.57412,3/18/16 19:14,mantaray7,0,7
31.53361,-114.60844,1.44456,3/18/16 19:15,mantaray7,0,6
31.53369,-114.60854,0.25928,3/18/16 19:16,mantaray7,0,9
31.53376,-114.60857,1.42604,3/18/16 19:16,mantaray7,0,5
31.53384,-114.60863,0.85192,3/18/16 19:17,mantaray7,0,5
31.53393,-114.6087,1.0186,3/18/16 19:17,mantaray7,0,6
31.53401,-114.60878,4.03736,3/18/16 19:18,mantaray7,0,6
31.53411,-114.6088,1.87052,3/18/16 19:18,mantaray7,0,5
31.53419,-114.60885,1.00008,3/18/16 19:19,mantaray7,0,4
31.53429,-114.60889,1.2964,3/18/16 19:19,mantaray7,0,5
31.5344,-114.60891,0.98156,3/18/16 19:20,mantaray7,0,6
31.53448,-114.60895,1.59272,3/18/16 19:20,mantaray7,0,5
31.53458,-114.60898,1.05564,3/18/16 19:21,mantaray7,0,5
31.53466,-114.60901,1.35196,3/18/16 19:22,mantaray7,0,5
31.53476,-114.60904,0.81488,3/18/16 19:22,mantaray7,0,5
31.53485,-114.60908,1.2964,3/18/16 19:23,mantaray7,0,5
31.53494,-114.60912,1.0186,3/18/16 19:23,mantaray7,0,5
31.53503,-114.60914,0.98156,3/18/16 19:24,mantaray7,0,5
31.53511,-114.60918,1.0186,3/18/16 19:24,mantaray7,0,5
31.53519,-114.60923,0.8334,3/18/16 19:25,mantaray7,0,4
31.53527,-114.60927,1.22232,3/18/16 19:25,mantaray7,0,5
31.53535,-114.6093,1.389,3/18/16 19:26,mantaray7,0,5
31.53543,-114.60934,1.22232,3/18/16 19:26,mantaray7,0,5
31.53552,-114.60938,1.389,3/18/16 19:27,mantaray7,0,5
31.53562,-114.60942,0.98156,3/18/16 19:28,mantaray7,0,5
31.5357,-114.60944,0.79636,3/18/16 19:28,mantaray7,0,6
31.53593,-114.60975,28.31708,3/18/16 19:29,mantaray7,0,35
31.53573,-114.61441,50.24476,3/18/16 19:29,mantaray7,0,253
31.53576,-114.61917,49.70768,3/18/16 19:30,mantaray7,0,241
31.536,-114.62406,50.31884,3/18/16 19:30,mantaray7,0,238
31.53657,-114.62899,52.26344,3/18/16 19:31,mantaray7,0,257
31.53735,-114.63371,52.00416,3/18/16 19:31,mantaray7,0,242
31.53849,-114.63852,51.44856,3/18/16 19:32,mantaray7,0,256
31.53904,-114.64551,50.81888,3/18/16 19:33,mantaray7,0,457
31.54033,-114.64796,51.46708,3/18/16 19:33,mantaray7,0,246
31.54263,-114.65212,51.1152,3/18/16 19:33,mantaray7,0,255
31.54523,-114.65587,51.17076,3/18/16 19:34,mantaray7,0,243
31.54776,-114.65977,50.48552,3/18/16 19:35,mantaray7,0,255
31.55033,-114.66351,51.93008,3/18/16 19:35,mantaray7,0,242
31.55322,-114.6672,52.35604,3/18/16 19:36,mantaray7,0,258
31.55719,-114.66814,33.96568,3/18/16 19:36,mantaray7,0,236
31.55797,-114.66827,4.2596,3/18/16 19:37,mantaray7,0,31
31.55832,-114.6684,4.24108,3/18/16 19:37,mantaray7,0,19
31.55864,-114.66861,3.66696,3/18/16 19:38,mantaray7,0,24
31.55881,-114.66844,1.33344,3/18/16 19:38,mantaray7,0,10
31.55889,-114.66824,2.64836,3/18/16 19:39,mantaray7,0,11
31.55881,-114.66797,3.0558,3/18/16 19:39,mantaray7,0,15
31.55781,-114.66769,36.2066,3/18/16 19:40,mantaray7,0,89
31.55642,-114.66656,11.112,3/18/16 19:41,mantaray7,0,55
31.55607,-114.66668,3.48176,3/18/16 19:41,mantaray7,0,15
31.55598,-114.6668,5.01892,3/18/16 19:42,mantaray7,0,7
31.55555,-114.66772,9.33408,3/18/16 19:42,mantaray7,0,58
31.55558,-114.66824,13.09364,3/18/16 19:43,mantaray7,0,28
31.55616,-114.66918,12.64916,3/18/16 19:43,mantaray7,0,60
31.55654,-114.67026,12.09356,3/18/16 19:44,mantaray7,0,55
31.55688,-114.6707,4.167,3/18/16 19:44,mantaray7,0,21
31.55709,-114.67088,2.18536,3/18/16 19:45,mantaray7,0,13
31.55721,-114.67097,2.01868,3/18/16 19:45,mantaray7,0,7
31.5573,-114.67102,1.852,3/18/16 19:46,mantaray7,0,5
31.55713,-114.67112,6.83388,3/18/16 19:46,mantaray7,0,26
31.55729,-114.67062,2.16684,3/18/16 19:47,mantaray7,0,15
31.55738,-114.67057,1.1112,3/18/16 19:48,mantaray7,0,5
31.55746,-114.67058,1.27788,3/18/16 19:48,mantaray7,0,3
31.55752,-114.67059,0.98156,3/18/16 19:49,mantaray7,0,3
31.55759,-114.6706,0.6482,3/18/16 19:49,mantaray7,0,3
31.55766,-114.67062,0.87044,3/18/16 19:50,mantaray7,0,4
31.55774,-114.67064,1.0186,3/18/16 19:50,mantaray7,0,4
31.55781,-114.67067,0.94452,3/18/16 19:51,mantaray7,0,4
31.55788,-114.67069,0.77784,3/18/16 19:51,mantaray7,0,3
31.55795,-114.6707,1.00008,3/18/16 19:52,mantaray7,0,4
31.55802,-114.67072,0.6482,3/18/16 19:52,mantaray7,0,4
31.55808,-114.67074,0.6482,3/18/16 19:53,mantaray7,0,3
31.55832,-114.67051,8.334,3/18/16 19:54,mantaray7,0,31
31.55874,-114.66995,8.11176,3/18/16 19:54,mantaray7,0,35
31.55892,-114.6692,8.63032,3/18/16 19:55,mantaray7,0,35
31.55854,-114.6685,8.83404,3/18/16 19:55,mantaray7,0,44
31.55798,-114.66802,7.871,3/18/16 19:56,mantaray7,0,41
31.55746,-114.66747,8.92664,3/18/16 19:56,mantaray7,0,43
31.55699,-114.66688,8.77848,3/18/16 19:57,mantaray7,0,41
31.55653,-114.66621,8.66736,3/18/16 19:57,mantaray7,0,44
31.55608,-114.66576,3.48176,3/18/16 19:58,mantaray7,0,29
31.55614,-114.66564,0.98156,3/18/16 19:58,mantaray7,0,5
31.5562,-114.66562,1.27788,3/18/16 19:59,mantaray7,0,3
31.55625,-114.66562,0.53708,3/18/16 19:59,mantaray7,0,3
31.5563,-114.66563,0.61116,3/18/16 20:00,mantaray7,0,2
31.55635,-114.66563,0.48152,3/18/16 20:01,mantaray7,0,3
31.5564,-114.66565,0.75932,3/18/16 20:01,mantaray7,0,3
31.55645,-114.66565,0.61116,3/18/16 20:02,mantaray7,0,3
31.5565,-114.66566,0.70376,3/18/16 20:02,mantaray7,0,2
31.55655,-114.66567,0.66672,3/18/16 20:03,mantaray7,0,3
31.5566,-114.6657,0.6482,3/18/16 20:03,mantaray7,0,3
31.55667,-114.6657,1.07416,3/18/16 20:04,mantaray7,0,3
31.55674,-114.66567,0.94452,3/18/16 20:04,mantaray7,0,3
31.55681,-114.66566,0.96304,3/18/16 20:05,mantaray7,0,3
31.55686,-114.66566,1.90756,3/18/16 20:05,mantaray7,0,3
31.55695,-114.66565,6.59312,3/18/16 20:06,mantaray7,0,7
31.5558,-114.66541,25.59464,3/18/16 20:07,mantaray7,0,110
31.55282,-114.66462,50.68924,3/18/16 20:07,mantaray7,0,218
31.54877,-114.66395,50.67072,3/18/16 20:08,mantaray7,0,241
31.54489,-114.66229,51.54116,3/18/16 20:08,mantaray7,0,251
31.54121,-114.66016,50.0966,3/18/16 20:09,mantaray7,0,243
31.53779,-114.65725,51.5782,3/18/16 20:09,mantaray7,0,255
31.53591,-114.65305,51.61524,3/18/16 20:10,mantaray7,0,242
31.53538,-114.64951,13.64924,3/18/16 20:10,mantaray7,0,131
31.53564,-114.64848,19.24228,3/18/16 20:11,mantaray7,0,66
31.5358,-114.64635,22.55736,3/18/16 20:11,mantaray7,0,119
31.53604,-114.6454,4.3522,3/18/16 20:12,mantaray7,0,23
31.53604,-114.64502,4.00032,3/18/16 20:12,mantaray7,0,20
31.53602,-114.64469,2.24092,3/18/16 20:13,mantaray7,0,15
31.53575,-114.64746,49.96696,3/18/16 20:14,mantaray7,0,238
31.53564,-114.65227,53.04128,3/18/16 20:14,mantaray7,0,243
31.53523,-114.65614,47.52232,3/18/16 20:15,mantaray7,0,169
31.53615,-114.65691,3.48176,3/18/16 20:15,mantaray7,0,19
31.53597,-114.65813,40.39212,3/18/16 20:16,mantaray7,0,132
31.53525,-114.66187,34.33608,3/18/16 20:16,mantaray7,0,169
31.53861,-114.65968,33.74344,3/18/16 20:17,mantaray7,0,245
31.53937,-114.65887,4.57444,3/18/16 20:17,mantaray7,0,30
31.54,-114.65872,5.0004,3/18/16 20:18,mantaray7,0,37
31.54027,-114.65877,9.14888,3/18/16 20:18,mantaray7,0,20
31.53989,-114.65849,1.37048,3/18/16 20:19,mantaray7,0,17
31.53984,-114.65847,0.70376,3/18/16 20:20,mantaray7,0,1
31.53954,-114.65848,5.50044,3/18/16 20:20,mantaray7,0,23
31.53877,-114.65904,12.14912,3/18/16 20:21,mantaray7,0,54
31.5383,-114.65955,4.5374,3/18/16 20:21,mantaray7,0,27
31.53771,-114.65887,37.16964,3/18/16 20:22,mantaray7,0,81
31.53553,-114.65628,20.66832,3/18/16 20:22,mantaray7,0,174
31.53522,-114.65575,5.87084,3/18/16 20:23,mantaray7,0,22
31.5352,-114.65491,9.74152,3/18/16 20:23,mantaray7,0,49
31.53547,-114.65463,1.61124,3/18/16 20:24,mantaray7,0,10
31.53553,-114.65457,3.59288,3/18/16 20:24,mantaray7,0,5
31.53574,-114.65508,9.0748,3/18/16 20:25,mantaray7,0,39
31.53507,-114.65761,16.40872,3/18/16 20:25,mantaray7,0,157
31.53441,-114.658,4.5374,3/18/16 20:26,mantaray7,0,29
31.53426,-114.65825,2.16684,3/18/16 20:27,mantaray7,0,14
31.53413,-114.65836,3.38916,3/18/16 20:27,mantaray7,0,9
31.53415,-114.65862,0.70376,3/18/16 20:28,mantaray7,0,11
31.53418,-114.65866,2.88912,3/18/16 20:28,mantaray7,0,7
31.53435,-114.65842,3.6114,3/18/16 20:29,mantaray7,0,17
31.53424,-114.65803,6.09308,3/18/16 20:29,mantaray7,0,24
31.53424,-114.65752,3.57436,3/18/16 20:30,mantaray7,0,24
31.53429,-114.65737,1.51864,3/18/16 20:30,mantaray7,0,4
31.53432,-114.65734,4.61148,3/18/16 20:31,mantaray7,0,2
31.53495,-114.65666,11.74168,3/18/16 20:31,mantaray7,0,53
31.53552,-114.65582,7.7784,3/18/16 20:32,mantaray7,0,53
31.53571,-114.65563,1.16676,3/18/16 20:33,mantaray7,0,8
31.53576,-114.65561,0.70376,3/18/16 20:33,mantaray7,0,2
31.5359,-114.65565,8.68588,3/18/16 20:34,mantaray7,0,14
31.53666,-114.65607,7.37096,3/18/16 20:34,mantaray7,0,53
31.53698,-114.65604,1.77792,3/18/16 20:35,mantaray7,0,13
31.53704,-114.65598,0.926,3/18/16 20:35,mantaray7,0,3
31.53705,-114.65597,0.20372,3/18/16 20:36,mantaray7,0,0
31.53706,-114.65597,0.44448,3/18/16 20:36,mantaray7,0,0
31.53707,-114.65596,0.62968,3/18/16 20:37,mantaray7,0,1
31.53708,-114.65591,0.40744,3/18/16 20:37,mantaray7,0,4
31.53708,-114.65584,0.85192,3/18/16 20:38,mantaray7,0,3
31.53709,-114.65582,0.35188,3/18/16 20:38,mantaray7,0,1
31.53736,-114.65562,7.44504,3/18/16 20:39,mantaray7,0,30
31.53789,-114.65518,8.16732,3/18/16 20:40,mantaray7,0,38
31.53837,-114.65472,8.2414,3/18/16 20:40,mantaray7,0,37
31.53888,-114.65424,7.63024,3/18/16 20:41,mantaray7,0,39
31.53949,-114.65399,11.74168,3/18/16 20:41,mantaray7,0,40
31.54046,-114.65379,11.87132,3/18/16 20:42,mantaray7,0,60
31.54123,-114.65306,12.11208,3/18/16 20:42,mantaray7,0,57
31.5421,-114.65245,13.2418,3/18/16 20:43,mantaray7,0,60
31.54301,-114.65204,11.83428,3/18/16 20:43,mantaray7,0,59
31.54398,-114.65174,11.79724,3/18/16 20:44,mantaray7,0,60
31.5447,-114.65093,12.98252,3/18/16 20:44,mantaray7,0,59
31.54524,-114.6496,16.90876,3/18/16 20:45,mantaray7,0,83
31.5462,-114.6463,51.856,3/18/16 20:46,mantaray7,0,238
31.54733,-114.6415,45.04064,3/18/16 20:46,mantaray7,0,256
31.54779,-114.64014,8.74144,3/18/16 20:47,mantaray7,0,37
31.54821,-114.63913,12.16764,3/18/16 20:47,mantaray7,0,59
31.54868,-114.63811,11.50092,3/18/16 20:48,mantaray7,0,57
31.54921,-114.63712,11.55648,3/18/16 20:48,mantaray7,0,59
31.54971,-114.63615,12.07504,3/18/16 20:49,mantaray7,0,56
31.55011,-114.63508,11.98244,3/18/16 20:49,mantaray7,0,60
31.55037,-114.63398,12.038,3/18/16 20:50,mantaray7,0,58
31.55046,-114.63283,12.01948,3/18/16 20:50,mantaray7,0,58
31.55128,-114.63235,11.7602,3/18/16 20:51,mantaray7,0,53
31.55218,-114.63194,10.79716,3/18/16 20:51,mantaray7,0,58
31.55301,-114.63148,11.2972,3/18/16 20:52,mantaray7,0,54
31.55387,-114.63096,11.83428,3/18/16 20:53,mantaray7,0,58
31.55463,-114.63028,12.4084,3/18/16 20:53,mantaray7,0,56
31.55546,-114.62967,11.92688,3/18/16 20:54,mantaray7,0,60
31.55623,-114.629,11.72316,3/18/16 20:54,mantaray7,0,57
31.55708,-114.6284,11.7602,3/18/16 20:55,mantaray7,0,59
31.55785,-114.62774,11.63056,3/18/16 20:55,mantaray7,0,56
31.55863,-114.62704,12.4084,3/18/16 20:56,mantaray7,0,59
31.55947,-114.62652,12.14912,3/18/16 20:56,mantaray7,0,56
31.56034,-114.62604,12.00096,3/18/16 20:57,mantaray7,0,57
31.56115,-114.62546,11.87132,3/18/16 20:57,mantaray7,0,55
31.56206,-114.62509,11.44536,3/18/16 20:58,mantaray7,0,58
31.56292,-114.62473,11.33424,3/18/16 20:59,mantaray7,0,53
31.56372,-114.62408,11.61204,3/18/16 20:59,mantaray7,0,59
31.56457,-114.62362,11.00088,3/18/16 21:00,mantaray7,0,54
31.56551,-114.62337,10.48232,3/18/16 21:00,mantaray7,0,58
31.56629,-114.62276,12.038,3/18/16 21:01,mantaray7,0,56
31.56705,-114.62199,12.00096,3/18/16 21:01,mantaray7,0,60
31.56787,-114.62142,12.00096,3/18/16 21:02,mantaray7,0,55
31.56867,-114.62075,12.37136,3/18/16 21:02,mantaray7,0,59
31.56954,-114.62029,12.24172,3/18/16 21:03,mantaray7,0,55
31.57037,-114.61981,5.66712,3/18/16 21:03,mantaray7,0,52
31.57055,-114.61967,1.55568,3/18/16 21:04,mantaray7,0,8
31.57063,-114.61961,0.53708,3/18/16 21:04,mantaray7,0,4
31.57068,-114.61955,1.4816,3/18/16 21:05,mantaray7,0,4
31.57071,-114.61952,0.81488,3/18/16 21:06,mantaray7,0,2
31.57071,-114.61948,0.90748,3/18/16 21:06,mantaray7,0,1
31.57072,-114.61944,0.48152,3/18/16 21:07,mantaray7,0,2
31.57076,-114.61942,0.22224,3/18/16 21:07,mantaray7,0,1
31.57078,-114.61938,0.70376,3/18/16 21:08,mantaray7,0,2
31.57079,-114.61934,0.16668,3/18/16 21:08,mantaray7,0,2
